name,name_ESPN,odds,line,home,away,bet_type,id,changed_date
"Bey, Saddiq",SaddiqBey,1.84,23.5,gs,det,ARP,3048420856,2022-01-18T21:12:33Z
"Joseph, Cory",CoryJoseph,1.92,8.5,gs,det,PTS,3048475615,2022-01-18T22:36:51Z
"Joseph, Cory",CoryJoseph,1.83,15.5,gs,det,ARP,3048475834,2022-01-18T20:48:21Z
"Mills, Patty",PattyMills,1.8,12.5,wsh,bkn,PTS,3048628699,2022-01-19T05:34:38Z
"Kuzma, Kyle",KyleKuzma,1.98,18.5,wsh,bkn,PTS,3048628701,2022-01-19T05:34:38Z
"Caldwell-Pope, Kentavious",KentaviousCaldwell-Pope,1.89,11.5,wsh,bkn,PTS,3048628703,2022-01-19T05:34:38Z
"Harden, James",JamesHarden,1.94,26.5,wsh,bkn,PTS,3048628705,2022-01-19T05:34:38Z
"Beal, Bradley",BradleyBeal,1.92,23.5,wsh,bkn,PTS,3048628707,2022-01-19T05:34:38Z
"Dinwiddie, Spencer",SpencerDinwiddie,1.79,13.5,wsh,bkn,PTS,3048628709,2022-01-19T05:34:38Z
"Irving, Kyrie",KyrieIrving,1.79,24.5,wsh,bkn,PTS,3048628711,2022-01-19T16:15:43Z
"Mills, Patty",PattyMills,1.96,17.5,wsh,bkn,ARP,3048628775,2022-01-19T05:44:26Z
"Kuzma, Kyle",KyleKuzma,1.95,30.5,wsh,bkn,ARP,3048628777,2022-01-19T18:11:34Z
"Caldwell-Pope, Kentavious",KentaviousCaldwell-Pope,1.91,16.5,wsh,bkn,ARP,3048628779,2022-01-19T05:44:26Z
"Harden, James",JamesHarden,1.82,45.5,wsh,bkn,ARP,3048628781,2022-01-19T05:44:26Z
"Beal, Bradley",BradleyBeal,2.0,33.5,wsh,bkn,ARP,3048628783,2022-01-19T17:59:03Z
"Dinwiddie, Spencer",SpencerDinwiddie,1.96,23.5,wsh,bkn,ARP,3048628785,2022-01-19T05:44:27Z
"Irving, Kyrie",KyrieIrving,1.99,33.5,wsh,bkn,ARP,3048906494,2022-01-19T16:43:44Z
"Korkmaz, Furkan",FurkanKorkmaz,1.94,17.5,phi,orl,ARP,3048647441,2022-01-19T05:48:32Z
"Maxey, Tyrese",TyreseMaxey,1.82,23.5,phi,orl,ARP,3048647443,2022-01-19T05:48:32Z
"Embiid, Joel",JoelEmbiid,1.87,43.5,phi,orl,ARP,3048647445,2022-01-19T05:48:32Z
"Curry, Seth",SethCurry,1.8,23.5,phi,orl,ARP,3048647447,2022-01-19T13:47:28Z
"Harris, Tobias",TobiasHarris,1.94,29.5,phi,orl,ARP,3048647449,2022-01-19T05:48:32Z
"Korkmaz, Furkan",FurkanKorkmaz,1.77,10.5,phi,orl,PTS,3048647451,2022-01-19T05:51:22Z
"Maxey, Tyrese",TyreseMaxey,2.02,16.5,phi,orl,PTS,3048647453,2022-01-19T05:51:22Z
"Embiid, Joel",JoelEmbiid,1.89,28.5,phi,orl,PTS,3048647455,2022-01-19T05:51:22Z
"Curry, Seth",SethCurry,1.85,15.5,phi,orl,PTS,3048647457,2022-01-19T17:04:35Z
"Harris, Tobias",TobiasHarris,1.94,18.5,phi,orl,PTS,3048647459,2022-01-19T05:51:22Z
"Wagner, Franz",FranzWagner,1.79,14.5,phi,orl,PTS,3048867365,2022-01-19T16:25:06Z
"Anthony, Cole",ColeAnthony,1.89,16.5,phi,orl,PTS,3048867367,2022-01-19T16:25:06Z
"Wagner, Franz",FranzWagner,1.89,22.5,phi,orl,ARP,3048867415,2022-01-19T16:26:51Z
"Anthony, Cole",ColeAnthony,1.89,27.5,phi,orl,ARP,3048867417,2022-01-19T16:26:51Z
"Covington, Robert",RobertCovington,1.79,8.5,mia,por,PTS,3048633631,2022-01-19T06:24:42Z
"Nurkic, Jusuf",JusufNurkic,1.96,15.5,mia,por,PTS,3048633639,2022-01-19T06:24:42Z
"Little, Nassir",NassirLittle,1.96,12.5,mia,por,PTS,3048633643,2022-01-19T06:24:42Z
"Covington, Robert",RobertCovington,1.82,16.5,mia,por,ARP,3048633713,2022-01-19T06:32:51Z
"Simons, Anfernee",AnferneeSimons,2.0,28.5,mia,por,ARP,3048633719,2022-01-19T17:27:06Z
"Nurkic, Jusuf",JusufNurkic,1.98,30.5,mia,por,ARP,3048633721,2022-01-19T06:32:52Z
"Little, Nassir",NassirLittle,1.94,20.5,mia,por,ARP,3048633725,2022-01-19T06:32:52Z
"Simons, Anfernee",AnferneeSimons,1.95,18.5,mia,por,PTS,3048935545,2022-01-19T17:18:28Z
"McCollum, CJ",CJMcCollum,1.9,17.5,mia,por,PTS,3048938055,2022-01-19T18:12:00Z
"McCollum, CJ",CJMcCollum,1.9,24.5,mia,por,ARP,3048938166,2022-01-19T18:15:01Z
"Hunter, De'Andre",De'AndreHunter,1.96,14.5,atl,min,PTS,3048648068,2022-01-19T05:59:56Z
"Young, Trae",TraeYoung,1.96,28.5,atl,min,PTS,3048648070,2022-01-19T05:59:56Z
"Huerter, Kevin",KevinHuerter,1.89,13.5,atl,min,PTS,3048648072,2022-01-19T05:59:56Z
"Collins, John",JohnCollins,2.05,17.5,atl,min,PTS,3048648074,2022-01-19T15:35:18Z
"Young, Trae",TraeYoung,1.96,43.5,atl,min,ARP,3048648100,2022-01-19T06:03:24Z
"Huerter, Kevin",KevinHuerter,1.86,21.5,atl,min,ARP,3048648102,2022-01-19T06:03:24Z
"Collins, John",JohnCollins,1.92,28.5,atl,min,ARP,3048648104,2022-01-19T06:03:24Z
"Towns, Karl-Anthony",Karl-AnthonyTowns,1.86,24.5,atl,min,PTS,3048866655,2022-01-19T16:04:12Z
"Russell, D'Angelo",D'AngeloRussell,1.83,17.5,atl,min,PTS,3048866657,2022-01-19T17:17:34Z
"Edwards, Anthony",AnthonyEdwards,1.89,21.5,atl,min,PTS,3048866659,2022-01-19T16:04:13Z
"Vanderbilt, Jarred",JarredVanderbilt,1.8,7.5,atl,min,PTS,3048866661,2022-01-19T16:04:13Z
"Towns, Karl-Anthony",Karl-AnthonyTowns,1.85,37.5,atl,min,ARP,3048866983,2022-01-19T16:11:25Z
"Russell, D'Angelo",D'AngeloRussell,1.83,26.5,atl,min,ARP,3048866985,2022-01-19T16:11:25Z
"Edwards, Anthony",AnthonyEdwards,1.86,29.5,atl,min,ARP,3048866993,2022-01-19T16:11:26Z
"Vanderbilt, Jarred",JarredVanderbilt,1.89,18.5,atl,min,ARP,3048866995,2022-01-19T16:11:26Z
"Hunter, De'Andre",De'AndreHunter,1.89,19.5,atl,min,ARP,3048913829,2022-01-19T16:43:44Z
"Brown, J.",J.Brown,1.83,34.5,bos,cha,ARP,3048632830,2022-01-19T16:42:18Z
"Plumlee, Mason",MasonPlumlee,1.77,14.5,bos,cha,ARP,3048632832,2022-01-19T06:09:32Z
"Horford, Al",AlHorford,1.93,20.5,bos,cha,ARP,3048632834,2022-01-19T14:23:21Z
"Williams, Robert",RobertWilliams,1.92,23.5,bos,cha,ARP,3048632836,2022-01-19T06:09:33Z
"Hayward, Gordon",GordonHayward,1.89,24.5,bos,cha,ARP,3048632838,2022-01-19T06:09:33Z
"Bridges, Miles",MilesBridges,1.89,30.5,bos,cha,ARP,3048632840,2022-01-19T06:09:33Z
"Tatum, Jayson",JaysonTatum,1.83,39.5,bos,cha,ARP,3048632842,2022-01-19T16:42:21Z
"Rozier, Terry",TerryRozier,1.89,27.5,bos,cha,ARP,3048632844,2022-01-19T06:09:33Z
"Ball, LaMelo",LaMeloBall,1.84,31.5,bos,cha,ARP,3048632846,2022-01-19T06:09:33Z
"Brown, J.",J.Brown,1.86,24.5,bos,cha,PTS,3048632848,2022-01-19T06:12:59Z
"Plumlee, Mason",MasonPlumlee,1.73,5.5,bos,cha,PTS,3048632850,2022-01-19T06:13:00Z
"Horford, Al",AlHorford,2.05,10.5,bos,cha,PTS,3048632852,2022-01-19T06:13:00Z
"Williams, Robert",RobertWilliams,2.0,10.5,bos,cha,PTS,3048632854,2022-01-19T06:13:00Z
"Hayward, Gordon",GordonHayward,1.94,16.5,bos,cha,PTS,3048632856,2022-01-19T06:13:00Z
"Bridges, Miles",MilesBridges,1.8,19.5,bos,cha,PTS,3048632858,2022-01-19T06:13:00Z
"Tatum, Jayson",JaysonTatum,1.76,26.5,bos,cha,PTS,3048632860,2022-01-19T16:27:15Z
"Rozier, Terry",TerryRozier,1.88,19.5,bos,cha,PTS,3048632862,2022-01-19T14:39:20Z
"Ball, LaMelo",LaMeloBall,2.0,18.5,bos,cha,PTS,3048632864,2022-01-19T17:27:44Z
"Vucevic, Nikola",NikolaVucevic,1.8,17.5,chi,cle,PTS,3048655569,2022-01-19T06:48:45Z
"Allen, Jarrett",JarrettAllen,1.89,15.5,chi,cle,PTS,3048655571,2022-01-19T06:48:46Z
"Garland, Darius",DariusGarland,1.74,19.5,chi,cle,PTS,3048655573,2022-01-19T14:47:23Z
"Mobley, Evan",EvanMobley,1.96,16.5,chi,cle,PTS,3048655575,2022-01-19T06:48:46Z
"Markkanen, Lauri",LauriMarkkanen,1.98,13.5,chi,cle,PTS,3048655577,2022-01-19T06:48:46Z
"DeRozan, DeMar",DeMarDeRozan,1.83,26.5,chi,cle,PTS,3048655579,2022-01-19T17:37:24Z
"Okoro, Isaac",IsaacOkoro,2.05,10.5,chi,cle,PTS,3048655581,2022-01-19T18:20:04Z
"Vucevic, Nikola",NikolaVucevic,1.91,33.5,chi,cle,ARP,3048655609,2022-01-19T06:56:14Z
"Allen, Jarrett",JarrettAllen,1.92,28.5,chi,cle,ARP,3048655611,2022-01-19T06:56:14Z
"Garland, Darius",DariusGarland,1.71,32.5,chi,cle,ARP,3048655613,2022-01-19T14:47:31Z
"Mobley, Evan",EvanMobley,1.98,28.5,chi,cle,ARP,3048655615,2022-01-19T06:56:14Z
"Markkanen, Lauri",LauriMarkkanen,1.87,20.5,chi,cle,ARP,3048655617,2022-01-19T06:56:14Z
"DeRozan, DeMar",DeMarDeRozan,1.92,38.5,chi,cle,ARP,3048655619,2022-01-19T06:56:14Z
"Okoro, Isaac",IsaacOkoro,1.89,15.5,chi,cle,ARP,3048655621,2022-01-19T06:56:14Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.91,47.5,mil,mem,ARP,3048648460,2022-01-19T06:34:58Z
"Jackson Jr., Jaren",JarenJackson Jr.,1.91,24.5,mil,mem,ARP,3048648462,2022-01-19T06:34:58Z
"Allen, Grayson",GraysonAllen,1.86,15.5,mil,mem,ARP,3048648464,2022-01-19T06:34:58Z
"Morant, Ja",JaMorant,1.89,38.5,mil,mem,ARP,3048648466,2022-01-19T06:34:59Z
"Middleton, Khris",KhrisMiddleton,1.96,33.5,mil,mem,ARP,3048648468,2022-01-19T06:34:59Z
"Portis, Bobby",BobbyPortis,1.94,26.5,mil,mem,ARP,3048648470,2022-01-19T13:39:39Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.86,29.5,mil,mem,PTS,3048648472,2022-01-19T06:39:20Z
"Jackson Jr., Jaren",JarenJackson Jr.,1.94,17.5,mil,mem,PTS,3048648474,2022-01-19T06:39:20Z
"Allen, Grayson",GraysonAllen,1.82,10.5,mil,mem,PTS,3048648476,2022-01-19T06:39:20Z
"Morant, Ja",JaMorant,1.92,26.5,mil,mem,PTS,3048648478,2022-01-19T06:39:20Z
"Middleton, Khris",KhrisMiddleton,2.0,21.5,mil,mem,PTS,3048648480,2022-01-19T06:39:20Z
"Portis, Bobby",BobbyPortis,1.84,15.5,mil,mem,PTS,3048648482,2022-01-19T06:39:20Z
"Poeltl, J.",J.Poeltl,1.8,12.5,sa,okc,PTS,3048629594,2022-01-19T07:21:43Z
"Dort, Luguentz",LuguentzDort,1.89,17.5,sa,okc,PTS,3048629596,2022-01-19T07:21:44Z
"Gilgeous-Alexander, Shai",ShaiGilgeous-Alexander,1.74,24.5,sa,okc,PTS,3048629598,2022-01-19T15:43:31Z
"Murray, Dejounte",DejounteMurray,1.82,19.5,sa,okc,PTS,3048629600,2022-01-19T07:21:44Z
"White, Derrick",DerrickWhite,1.84,16.5,sa,okc,PTS,3048629602,2022-01-19T07:21:44Z
"Johnson, Keldon",KeldonJohnson,1.89,15.5,sa,okc,PTS,3048629604,2022-01-19T07:21:44Z
"McDermott, Doug",DougMcDermott,1.89,11.5,sa,okc,PTS,3048629606,2022-01-19T07:21:44Z
"Robinson-Earl, Jeremiah",JeremiahRobinson-Earl,1.82,7.5,sa,okc,PTS,3048629608,2022-01-19T07:21:44Z
"Giddey, Josh",JoshGiddey,2.0,13.5,sa,okc,PTS,3048629610,2022-01-19T18:23:41Z
"Dort, Luguentz",LuguentzDort,1.91,23.5,sa,okc,ARP,3048630329,2022-01-19T07:36:55Z
"Gilgeous-Alexander, Shai",ShaiGilgeous-Alexander,1.82,36.5,sa,okc,ARP,3048630331,2022-01-19T07:36:55Z
"Murray, Dejounte",DejounteMurray,1.86,37.5,sa,okc,ARP,3048630333,2022-01-19T07:36:55Z
"Johnson, Keldon",KeldonJohnson,1.91,24.5,sa,okc,ARP,3048630337,2022-01-19T07:36:55Z
"McDermott, Doug",DougMcDermott,1.98,15.5,sa,okc,ARP,3048630339,2022-01-19T07:36:55Z
"Robinson-Earl, Jeremiah",JeremiahRobinson-Earl,1.98,14.5,sa,okc,ARP,3048630341,2022-01-19T07:36:55Z
"Giddey, Josh",JoshGiddey,1.75,28.5,sa,okc,ARP,3048630343,2022-01-19T16:39:54Z
"Poeltl, J.",J.Poeltl,1.89,25.5,sa,okc,ARP,3048906496,2022-01-19T16:43:44Z
"White, Derrick",DerrickWhite,1.83,27.5,sa,okc,ARP,3048906498,2022-01-19T18:24:32Z
"Barnes, Scottie",ScottieBarnes,1.8,22.5,dal,tor,ARP,3048655623,2022-01-19T17:22:15Z
"VanVleet, Fred",FredVanVleet,1.95,32.5,dal,tor,ARP,3048655625,2022-01-19T17:22:17Z
"Finney-Smith, Dorian",DorianFinney-Smith,1.79,16.5,dal,tor,ARP,3048655627,2022-01-19T06:59:01Z
"Anunoby, OG",OGAnunoby,1.87,23.5,dal,tor,ARP,3048655629,2022-01-19T06:59:01Z
"Siakam, Pascal",PascalSiakam,1.95,34.5,dal,tor,ARP,3048655631,2022-01-19T17:22:23Z
"Doncic, Luka",LukaDoncic,1.86,42.5,dal,tor,ARP,3048655633,2022-01-19T06:59:01Z
"Barnes, Scottie",ScottieBarnes,1.89,12.5,dal,tor,PTS,3048655639,2022-01-19T07:00:52Z
"VanVleet, Fred",FredVanVleet,1.84,21.5,dal,tor,PTS,3048655641,2022-01-19T07:00:52Z
"Finney-Smith, Dorian",DorianFinney-Smith,1.8,10.5,dal,tor,PTS,3048655643,2022-01-19T07:00:52Z
"Anunoby, OG",OGAnunoby,1.8,16.5,dal,tor,PTS,3048655645,2022-01-19T07:00:53Z
"Siakam, Pascal",PascalSiakam,1.94,21.5,dal,tor,PTS,3048655647,2022-01-19T07:00:53Z
"Doncic, Luka",LukaDoncic,1.92,24.5,dal,tor,PTS,3048655649,2022-01-19T07:00:53Z
"Brunson, Jalen",JalenBrunson,1.89,14.5,dal,tor,PTS,3048897893,2022-01-19T16:13:21Z
"Porziņģis, Kristaps",KristapsPorziņģis,1.77,17.5,dal,tor,PTS,3048897895,2022-01-19T17:27:19Z
"Brunson, Jalen",JalenBrunson,1.89,23.5,dal,tor,ARP,3048897923,2022-01-19T16:15:05Z
"Porziņģis, Kristaps",KristapsPorziņģis,1.83,26.5,dal,tor,ARP,3048897925,2022-01-19T17:22:13Z
"Gobert, Rudy",RudyGobert,1.83,18.5,utah,hou,PTS,3048757164,2022-01-19T17:30:31Z
"Gordon, Eric",EricGordon,1.93,13.5,utah,hou,PTS,3048757166,2022-01-19T11:51:34Z
"Conley, Mike",MikeConley,1.95,16.5,utah,hou,PTS,3048757168,2022-01-19T11:51:34Z
"O'Neale, Royce",RoyceO'Neale,1.89,8.5,utah,hou,PTS,3048757170,2022-01-19T11:51:34Z
"Wood, Christian",ChristianWood,1.95,18.5,utah,hou,PTS,3048757172,2022-01-19T11:51:34Z
"Green, Jalen",JalenGreen,2.0,14.5,utah,hou,PTS,3048757174,2022-01-19T11:51:34Z
"Bogdanović, Bojan",BojanBogdanović,1.94,22.5,utah,hou,PTS,3048757176,2022-01-19T14:49:30Z
"Tate, JaeSean",JaeSeanTate,1.89,12.5,utah,hou,PTS,3048757178,2022-01-19T11:51:35Z
"Porter Jr., Kevin",KevinPorter Jr.,1.99,14.5,utah,hou,PTS,3048757180,2022-01-19T11:51:35Z
"Gobert, Rudy",RudyGobert,1.89,36.5,utah,hou,ARP,3048758364,2022-01-19T12:58:23Z
"Gordon, Eric",EricGordon,1.89,18.5,utah,hou,ARP,3048758366,2022-01-19T12:58:23Z
"Conley, Mike",MikeConley,2.03,27.5,utah,hou,ARP,3048758368,2022-01-19T12:58:23Z
"O'Neale, Royce",RoyceO'Neale,1.89,16.5,utah,hou,ARP,3048758370,2022-01-19T12:58:23Z
"Green, Jalen",JalenGreen,1.89,19.5,utah,hou,ARP,3048758372,2022-01-19T12:58:24Z
"Tate, JaeSean",JaeSeanTate,2.0,21.5,utah,hou,ARP,3048758376,2022-01-19T12:58:24Z
"Porter Jr., Kevin",KevinPorter Jr.,1.89,23.5,utah,hou,ARP,3048758378,2022-01-19T12:58:24Z
"Bogdanović, Bojan",BojanBogdanović,1.95,29.5,utah,hou,ARP,3048758693,2022-01-19T17:30:50Z
"Fox, De'Aaron",De'AaronFox,1.89,33.5,sac,det,ARP,3048656704,2022-01-19T07:38:52Z
"Barnes, Harrison",HarrisonBarnes,1.89,23.5,sac,det,ARP,3048656706,2022-01-19T16:47:34Z
"Fox, De'Aaron",De'AaronFox,1.99,22.5,sac,det,PTS,3048656710,2022-01-19T17:32:02Z
"Barnes, Harrison",HarrisonBarnes,1.93,14.5,sac,det,PTS,3048924294,2022-01-19T17:34:04Z
"Green, Jeff",JeffGreen,2.03,12.5,den,lac,PTS,3048767181,2022-01-19T13:31:33Z
"Jokic, Nikola",NikolaJokic,1.93,25.5,den,lac,PTS,3048767183,2022-01-19T18:29:38Z
"Barton, Will",WillBarton,2.05,15.5,den,lac,PTS,3048767185,2022-01-19T13:31:34Z
"Gordon, Aaron",AaronGordon,1.83,13.5,den,lac,PTS,3048767187,2022-01-19T13:31:34Z
"Morris, Monte",MonteMorris,1.83,11.5,den,lac,PTS,3048767189,2022-01-19T13:31:34Z
"Jackson, Reggie",ReggieJackson,1.79,15.5,den,lac,PTS,3048767191,2022-01-19T17:19:38Z
"Morris, Marcus",MarcusMorris,1.79,17.5,den,lac,PTS,3048767193,2022-01-19T13:31:34Z
"Green, Jeff",JeffGreen,1.89,16.5,den,lac,ARP,3048767266,2022-01-19T13:43:56Z
"Jokic, Nikola",NikolaJokic,1.87,47.5,den,lac,ARP,3048767268,2022-01-19T16:47:27Z
"Barton, Will",WillBarton,1.89,23.5,den,lac,ARP,3048767270,2022-01-19T13:43:56Z
"Gordon, Aaron",AaronGordon,1.99,22.5,den,lac,ARP,3048767272,2022-01-19T13:43:56Z
"Morris, Monte",MonteMorris,1.79,17.5,den,lac,ARP,3048767274,2022-01-19T13:43:56Z
"Jackson, Reggie",ReggieJackson,1.83,22.5,den,lac,ARP,3048767276,2022-01-19T16:46:50Z
"Morris, Marcus",MarcusMorris,1.89,25.5,den,lac,ARP,3048767278,2022-01-19T13:43:57Z
"Bradley, A.",A.Bradley,2.08,8.5,lal,ind,PTS,3048642397,2022-01-19T17:35:42Z
"James, LeBron",LeBronJames,1.82,30.5,lal,ind,PTS,3048642401,2022-01-19T07:46:08Z
"Westbrook, Russell",RussellWestbrook,1.96,18.5,lal,ind,PTS,3048642407,2022-01-19T07:46:08Z
"Bradley, A.",A.Bradley,1.99,11.5,lal,ind,ARP,3048682568,2022-01-19T16:42:28Z
"James, LeBron",LeBronJames,1.99,46.5,lal,ind,ARP,3048682570,2022-01-19T16:42:44Z
"Westbrook, Russell",RussellWestbrook,1.87,33.5,lal,ind,ARP,3048682572,2022-01-19T07:50:13Z
"Edwards, Kessler",KesslerEdwards,1.9,9.5,wsh,bkn,PTS,3048945753,2022-01-19T18:39:56Z
"Sharpe, Day'Ron",Day'RonSharpe,1.8,9.5,wsh,bkn,PTS,3048945755,2022-01-19T18:39:56Z
"Edwards, Kessler",KesslerEdwards,1.95,15.5,wsh,bkn,ARP,3048945836,2022-01-19T18:43:02Z
"Sharpe, Day'Ron",Day'RonSharpe,1.88,18.5,wsh,bkn,ARP,3048945838,2022-01-19T18:43:02Z
"Antetokounmpo, Giannis",GiannisAntetokounmpo,1.83,29.5,mil,mem,PTS,3048648472,2022-01-19T18:45:22Z
"Adams, Steven",StevenAdams,1.9,6.5,mil,mem,PTS,3048969770,2022-01-19T18:48:35Z
"Williams, Ziaire",ZiaireWilliams,1.8,9.5,mil,mem,PTS,3048969772,2022-01-19T18:48:35Z
"Adams, Steven",StevenAdams,1.9,18.5,mil,mem,ARP,3048970457,2022-01-19T18:53:12Z
"Williams, Ziaire",ZiaireWilliams,1.83,13.5,mil,mem,ARP,3048970459,2022-01-19T18:53:12Z
"Bogdanović, Bojan",BojanBogdanović,1.86,23.5,utah,hou,PTS,3048991234,2022-01-19T19:04:07Z
"Bogdanović, Bojan",BojanBogdanović,1.89,31.5,utah,hou,ARP,3048991868,2022-01-19T19:06:25Z
"Beal, Bradley",BradleyBeal,1.86,23.5,wsh,bkn,PTS,3048628707,2022-01-19T21:26:39Z
"Beal, Bradley",BradleyBeal,2.05,33.5,wsh,bkn,ARP,3048628783,2022-01-19T19:30:59Z
"Irving, Kyrie",KyrieIrving,1.8,35.5,wsh,bkn,ARP,3048628787,2022-01-19T16:39:42Z
"Embiid, Joel",JoelEmbiid,1.83,28.5,phi,orl,PTS,3048647455,2022-01-19T19:24:19Z
"Young, Trae",TraeYoung,1.89,28.5,atl,min,PTS,3048648070,2022-01-19T20:39:23Z
"Williams, Robert",RobertWilliams,1.82,23.5,bos,cha,ARP,3048632836,2022-01-19T19:45:59Z
"Hayward, Gordon",GordonHayward,2.1,24.5,bos,cha,ARP,3048632838,2022-01-19T20:12:20Z
"Hayward, Gordon",GordonHayward,1.89,16.5,bos,cha,PTS,3048632856,2022-01-19T21:32:40Z
"White, Coby",CobyWhite,1.91,17.5,chi,cle,PTS,3049017420,2022-01-19T20:44:17Z
"White, Coby",CobyWhite,1.91,24.5,chi,cle,ARP,3049017483,2022-01-19T20:49:53Z
"Love, Kevin",KevinLove,1.96,13.5,chi,cle,PTS,3049018454,2022-01-19T21:54:57Z
"Love, Kevin",KevinLove,1.8,21.5,chi,cle,ARP,3049018458,2022-01-19T21:55:44Z
"Gordon, Eric",EricGordon,1.85,13.5,utah,hou,PTS,3048757166,2022-01-19T21:14:45Z
"Gobert, Rudy",RudyGobert,1.8,36.5,utah,hou,ARP,3048758364,2022-01-19T20:58:55Z
"Bogdanović, Bojan",BojanBogdanović,2.05,31.5,utah,hou,ARP,3048991868,2022-01-19T21:51:51Z
"Coffey, Amir",AmirCoffey,1.95,11.5,den,lac,PTS,3049031189,2022-01-19T21:26:27Z
"Zubac, Ivica",IvicaZubac,1.89,14.5,den,lac,ARP,3049031211,2022-01-19T21:27:34Z
"Coffey, Amir",AmirCoffey,1.95,19.5,den,lac,ARP,3049031213,2022-01-19T21:27:34Z
"Zubac, Ivica",IvicaZubac,1.75,6.5,den,lac,PTS,3049031749,2022-01-19T22:00:44Z
"James, LeBron",LeBronJames,1.89,46.5,lal,ind,ARP,3048682570,2022-01-19T21:37:54Z
"Holiday, Justin",JustinHoliday,1.95,11.5,lal,ind,PTS,3049021437,2022-01-19T21:36:10Z
"Sabonis, D.",D.Sabonis,1.95,20.5,lal,ind,PTS,3049021439,2022-01-19T21:36:11Z
"LeVert, C.",C.LeVert,1.95,21.5,lal,ind,PTS,3049021441,2022-01-19T21:36:11Z
"Howard, Dwight",DwightHoward,1.89,7.5,lal,ind,PTS,3049021443,2022-01-19T21:36:11Z
"Duarte, Chris",ChrisDuarte,1.96,13.5,lal,ind,PTS,3049021445,2022-01-19T21:36:11Z
"James, LeBron",LeBronJames,1.95,31.5,lal,ind,PTS,3049021447,2022-01-19T21:36:11Z
"Holiday, Justin",JustinHoliday,1.95,16.5,lal,ind,ARP,3049021467,2022-01-19T21:39:00Z
"Sabonis, D.",D.Sabonis,1.89,39.5,lal,ind,ARP,3049021469,2022-01-19T21:39:00Z
"LeVert, C.",C.LeVert,1.95,31.5,lal,ind,ARP,3049021471,2022-01-19T21:39:00Z
"Howard, Dwight",DwightHoward,1.96,16.5,lal,ind,ARP,3049021473,2022-01-19T21:39:00Z
"Duarte, Chris",ChrisDuarte,1.95,20.5,lal,ind,ARP,3049021475,2022-01-19T21:39:01Z
"Doncic, Luka",LukaDoncic,1.84,25.5,dal,phx,PTS,3049414924,2022-01-20T21:56:44Z
"Paul, Chris",ChrisPaul,1.88,14.5,dal,phx,PTS,3049556800,2022-01-21T00:22:15Z
"Porziņģis, Kristaps",KristapsPorziņģis,1.88,21.5,dal,phx,PTS,3049556822,2022-01-21T00:22:59Z
"Booker, Devin",DevinBooker,1.88,29.5,dal,phx,PTS,3049556890,2022-01-21T00:25:38Z
"Looney, Kevon",KevonLooney,2.0,6.5,gs,ind,PTS,3049368898,2022-01-20T23:36:59Z
"Wiggins, Andrew",AndrewWiggins,1.95,16.5,gs,ind,PTS,3049401630,2022-01-20T16:16:14Z
"Thompson, Klay",KlayThompson,1.83,15.5,gs,ind,PTS,3049401632,2022-01-20T16:16:14Z
"Looney, Kevon",KevonLooney,1.89,17.5,gs,ind,ARP,3049401867,2022-01-20T16:20:46Z
"Curry, Stephen",StephenCurry,1.8,35.5,gs,ind,ARP,3049401869,2022-01-21T01:22:16Z
"Thompson, Klay",KlayThompson,1.95,22.5,gs,ind,ARP,3049401873,2022-01-20T16:20:46Z
"LeVert, C.",C.LeVert,1.86,31.5,gs,ind,ARP,3049444539,2022-01-20T19:15:19Z
"Wiggins, Andrew",AndrewWiggins,1.94,22.5,gs,ind,ARP,3049477706,2022-01-20T20:10:50Z
"Holiday, Justin",JustinHoliday,1.89,12.5,gs,ind,PTS,3049514012,2022-01-20T22:05:40Z
"Holiday, Justin",JustinHoliday,1.89,18.5,gs,ind,ARP,3049514221,2022-01-20T22:14:23Z
"Curry, Stephen",StephenCurry,1.89,24.5,gs,ind,PTS,3049514223,2022-01-20T22:16:01Z
"LeVert, C.",C.LeVert,2.05,20.5,gs,ind,PTS,3049515737,2022-01-20T23:39:59Z
"Plumlee, Mason",MasonPlumlee,1.79,6.5,cha,okc,PTS,3049844182,2022-01-21T15:41:57Z
"Dort, Luguentz",LuguentzDort,1.89,16.5,cha,okc,PTS,3049844184,2022-01-21T15:41:57Z
"Hayward, Gordon",GordonHayward,1.89,15.5,cha,okc,PTS,3049844186,2022-01-21T15:41:57Z
"Gilgeous-Alexander, Shai",ShaiGilgeous-Alexander,1.88,23.5,cha,okc,PTS,3049844188,2022-01-21T19:55:37Z
"Bridges, Miles",MilesBridges,2.0,20.5,cha,okc,PTS,3049844190,2022-01-21T15:41:58Z
"Rozier, Terry",TerryRozier,1.88,20.5,cha,okc,PTS,3049844192,2022-01-21T16:06:41Z
"Robinson-Earl, Jeremiah",JeremiahRobinson-Earl,1.89,7.5,cha,okc,PTS,3049844194,2022-01-21T15:41:58Z
"Ball, LaMelo",LaMeloBall,1.89,19.5,cha,okc,PTS,3049844198,2022-01-21T15:41:58Z
"Plumlee, Mason",MasonPlumlee,2.0,17.5,cha,okc,ARP,3049844251,2022-01-21T15:45:53Z
"Dort, Luguentz",LuguentzDort,1.89,22.5,cha,okc,ARP,3049844253,2022-01-21T15:45:54Z
