,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
0,LAC,L122-120,40.0,46.7,33.3,100.0,7.0,5.0,2.0,1.0,2.0,1.0,19.0,7.0,15.0,2.0,6.0,3.0,3.0,home,2018-02-27,2017,6579,WillBarton,den
1,HOU,L119-114,36.0,66.7,42.9,66.7,7.0,6.0,0.0,3.0,4.0,1.0,25.0,10.0,15.0,3.0,7.0,2.0,3.0,home,2018-02-25,2017,6579,WillBarton,den
2,SA,W122-119,32.0,60.0,25.0,100.0,3.0,2.0,2.0,0.0,3.0,2.0,15.0,6.0,10.0,1.0,4.0,2.0,2.0,home,2018-02-23,2017,6579,WillBarton,den
3,MIL,W134-123,40.0,38.5,57.1,100.0,7.0,5.0,0.0,1.0,3.0,1.0,19.0,5.0,13.0,4.0,7.0,5.0,5.0,away,2018-02-15,2017,6579,WillBarton,den
4,SA,W117-109,43.0,47.4,28.6,0.0,5.0,6.0,0.0,2.0,2.0,2.0,20.0,9.0,19.0,2.0,7.0,0.0,0.0,home,2018-02-13,2017,6579,WillBarton,den
5,PHX,W123-113,42.0,71.4,66.7,100.0,5.0,5.0,1.0,1.0,3.0,3.0,25.0,10.0,14.0,4.0,6.0,1.0,1.0,away,2018-02-10,2017,6579,WillBarton,den
6,HOU,L130-104,28.0,25.0,0.0,100.0,4.0,1.0,1.0,0.0,2.0,1.0,6.0,2.0,8.0,0.0,3.0,2.0,2.0,away,2018-02-09,2017,6579,WillBarton,den
7,CHA,W121-104,34.0,70.0,66.7,100.0,2.0,8.0,1.0,1.0,2.0,1.0,18.0,7.0,10.0,2.0,3.0,2.0,2.0,home,2018-02-05,2017,6579,WillBarton,den
8,GS,W115-108,35.0,52.9,60.0,100.0,5.0,4.0,0.0,1.0,1.0,2.0,25.0,9.0,17.0,3.0,5.0,4.0,4.0,home,2018-02-03,2017,6579,WillBarton,den
9,OKC,W127-124,36.0,54.5,42.9,0.0,6.0,4.0,1.0,1.0,1.0,1.0,15.0,6.0,11.0,3.0,7.0,0.0,0.0,home,2018-02-01,2017,6579,WillBarton,den
0,SA,L106-104,39.0,30.8,25.0,100.0,3.0,2.0,0.0,5.0,1.0,4.0,13.0,4.0,13.0,1.0,4.0,4.0,4.0,away,2018-01-30,2017,6579,WillBarton,den
1,BOS,L111-110,44.0,44.4,28.6,100.0,7.0,7.0,0.0,2.0,3.0,2.0,19.0,8.0,18.0,2.0,7.0,1.0,1.0,home,2018-01-29,2017,6579,WillBarton,den
2,DAL,W91-89,39.0,42.9,50.0,100.0,5.0,1.0,1.0,1.0,3.0,2.0,11.0,3.0,7.0,2.0,4.0,3.0,3.0,home,2018-01-27,2017,6579,WillBarton,den
3,NY,W130-118,39.0,40.0,33.3,0.0,4.0,7.0,0.0,0.0,2.0,3.0,10.0,4.0,10.0,2.0,6.0,0.0,0.0,home,2018-01-25,2017,6579,WillBarton,den
4,POR,W104-101,34.0,0.0,0.0,87.5,8.0,2.0,0.0,1.0,2.0,2.0,7.0,0.0,7.0,0.0,5.0,7.0,8.0,home,2018-01-22,2017,6579,WillBarton,den
