,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
6,SAC,L104-97,23.0,42.9,40.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,8.0,3.0,7.0,2.0,5.0,0.0,0.0,away,2019-01-12,2018,3133601,Devonte'Graham,no
7,POR,L127-96,7.0,66.7,100.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0,away,2019-01-11,2018,3133601,Devonte'Graham,no
8,LAC,L128-109,13.0,25.0,50.0,0.0,1.0,2.0,0.0,1.0,4.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,0.0,away,2019-01-08,2018,3133601,Devonte'Graham,no
9,PHX,W119-113,21.0,50.0,100.0,100.0,3.0,4.0,0.0,1.0,1.0,2.0,8.0,2.0,4.0,2.0,2.0,2.0,2.0,away,2019-01-06,2018,3133601,Devonte'Graham,no
10,DEN,L123-110,26.0,33.3,40.0,100.0,3.0,8.0,0.0,0.0,2.0,0.0,10.0,3.0,9.0,2.0,5.0,2.0,2.0,away,2019-01-05,2018,3133601,Devonte'Graham,no
11,DAL,L122-84,34.0,23.1,25.0,100.0,1.0,2.0,0.0,2.0,6.0,3.0,10.0,3.0,13.0,2.0,8.0,2.0,2.0,home,2019-01-02,2018,3133601,Devonte'Graham,no
0,ORL,W125-100,24.0,37.5,66.7,100.0,3.0,4.0,0.0,3.0,2.0,1.0,10.0,3.0,8.0,2.0,3.0,2.0,2.0,home,2018-12-31,2018,3133601,Devonte'Graham,no
1,WSH,L130-126,22.0,66.7,50.0,100.0,4.0,5.0,0.0,1.0,2.0,1.0,11.0,4.0,6.0,1.0,2.0,2.0,2.0,away,2018-12-29,2018,3133601,Devonte'Graham,no
2,BKN,W100-87,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,home,2018-12-28,2018,3133601,Devonte'Graham,no
3,BOS,L119-103,12.0,60.0,0.0,100.0,1.0,5.0,0.0,2.0,0.0,0.0,7.0,3.0,5.0,0.0,1.0,1.0,1.0,away,2018-12-23,2018,3133601,Devonte'Graham,no
4,LAL,L128-100,16.0,33.3,0.0,100.0,2.0,6.0,0.0,0.0,1.0,1.0,5.0,2.0,6.0,0.0,2.0,1.0,1.0,home,2018-12-15,2018,3133601,Devonte'Graham,no
5,NY,W119-107,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,away,2018-12-09,2018,3133601,Devonte'Graham,no
6,MIN,L121-104,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,away,2018-12-05,2018,3133601,Devonte'Graham,no
7,NO,L119-109,18.0,42.9,66.7,0.0,1.0,3.0,0.0,2.0,0.0,1.0,8.0,3.0,7.0,2.0,3.0,0.0,0.0,home,2018-12-02,2018,3133601,Devonte'Graham,no
0,UTAH,L119-111,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2018-11-30,2018,3133601,Devonte'Graham,no
1,ATL,W108-94,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,home,2018-11-28,2018,3133601,Devonte'Graham,no
2,ATL,L124-123,15.0,33.3,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,away,2018-11-25,2018,3133601,Devonte'Graham,no
3,OKC,L109-104,19.0,33.3,20.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,5.0,2.0,6.0,1.0,5.0,0.0,0.0,away,2018-11-23,2018,3133601,Devonte'Graham,no
4,IND,W127-109,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2018-11-21,2018,3133601,Devonte'Graham,no
5,CLE,L113-89,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,away,2018-11-13,2018,3133601,Devonte'Graham,no
0,PHI,L105-103,13.0,50.0,33.3,0.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,6.0,1.0,3.0,0.0,0.0,away,2018-10-27,2018,3133601,Devonte'Graham,no
1,TOR,L127-106,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,away,2018-10-22,2018,3133601,Devonte'Graham,no
0,DAL,W123-118,18.0,83.3,66.7,75.0,1.0,4.0,0.0,0.0,4.0,0.0,15.0,5.0,6.0,2.0,3.0,3.0,4.0,away,2018-10-12,2018,3133601,Devonte'Graham,no
1,CHI,W110-104,8.0,60.0,0.0,100.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,3.0,5.0,0.0,1.0,2.0,2.0,home,2018-10-08,2018,3133601,Devonte'Graham,no
2,MIA,W122-113,4.0,100.0,100.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,home,2018-10-02,2018,3133601,Devonte'Graham,no
3,BOS,L115-112,21.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,away,2018-09-30,2018,3133601,Devonte'Graham,no
4,BOS,W104-97,17.0,60.0,50.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,7.0,3.0,5.0,1.0,2.0,0.0,0.0,home,2018-09-28,2018,3133601,Devonte'Graham,no
0,ORL,L115-110 OT,47.0,36.4,16.7,83.3,17.0,5.0,0.0,0.0,4.0,4.0,14.0,4.0,11.0,1.0,6.0,5.0,6.0,home,2021-04-01,2020,3062679,JoshHart,no
0,BOS,W115-109,32.0,62.5,60.0,100.0,15.0,3.0,1.0,0.0,5.0,4.0,15.0,5.0,8.0,3.0,5.0,2.0,2.0,away,2021-03-29,2020,3062679,JoshHart,no
1,DAL,W112-103,28.0,0.0,0.0,100.0,10.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,5.0,2.0,2.0,home,2021-03-27,2020,3062679,JoshHart,no
2,DEN,L113-108,27.0,50.0,66.7,100.0,8.0,2.0,1.0,1.0,1.0,1.0,10.0,3.0,6.0,2.0,3.0,2.0,2.0,home,2021-03-26,2020,3062679,JoshHart,no
3,LAL,W128-111,27.0,11.1,0.0,0.0,15.0,5.0,0.0,5.0,1.0,0.0,2.0,1.0,9.0,0.0,4.0,0.0,0.0,home,2021-03-23,2020,3062679,JoshHart,no
