,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
8,TOR,L115-109,30.0,25.0,0.0,0.0,12.0,3.0,4.0,0.0,1.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,home,2021-11-11,2021,6585,AndreDrummond,phi
9,MIL,L118-109,33.0,61.5,0.0,50.0,20.0,3.0,2.0,1.0,3.0,3.0,17.0,8.0,13.0,0.0,0.0,1.0,2.0,home,2021-11-09,2021,6585,AndreDrummond,phi
10,NY,L103-96,38.0,55.6,0.0,66.7,25.0,1.0,2.0,0.0,2.0,1.0,14.0,5.0,9.0,0.0,0.0,4.0,6.0,home,2021-11-08,2021,6585,AndreDrummond,phi
11,CHI,W114-105,14.0,33.3,0.0,50.0,2.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0,2.0,away,2021-11-06,2021,6585,AndreDrummond,phi
12,DET,W109-98,18.0,50.0,0.0,33.3,10.0,3.0,0.0,1.0,2.0,1.0,8.0,3.0,6.0,0.0,0.0,2.0,6.0,away,2021-11-04,2021,6585,AndreDrummond,phi
13,CHI,W103-98,14.0,0.0,0.0,100.0,5.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,3.0,0.0,0.0,2.0,2.0,home,2021-11-03,2021,6585,AndreDrummond,phi
14,POR,W113-103,34.0,45.5,0.0,100.0,15.0,7.0,1.0,5.0,4.0,0.0,14.0,5.0,11.0,0.0,0.0,4.0,4.0,home,2021-11-01,2021,6585,AndreDrummond,phi
0,ATL,W122-94,13.0,66.7,0.0,0.0,5.0,1.0,0.0,2.0,1.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,home,2021-10-30,2021,6585,AndreDrummond,phi
1,DET,W110-102,14.0,50.0,0.0,0.0,4.0,0.0,1.0,0.0,6.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,home,2021-10-28,2021,6585,AndreDrummond,phi
2,NY,L112-99,14.0,40.0,0.0,100.0,9.0,2.0,0.0,1.0,3.0,2.0,6.0,2.0,5.0,0.0,0.0,2.0,2.0,away,2021-10-26,2021,6585,AndreDrummond,phi
3,BKN,L114-109,18.0,66.7,0.0,0.0,10.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,home,2021-10-22,2021,6585,AndreDrummond,phi
4,NO,W117-97,19.0,50.0,0.0,66.7,17.0,3.0,2.0,2.0,2.0,4.0,6.0,2.0,4.0,0.0,0.0,2.0,3.0,away,2021-10-20,2021,6585,AndreDrummond,phi
0,ORL,W116-106,33.0,54.5,0.0,70.0,5.0,4.0,1.0,1.0,4.0,6.0,31.0,12.0,22.0,0.0,2.0,7.0,10.0,away,2022-01-05,2021,3059318,JoelEmbiid,phi
1,HOU,W133-113,30.0,60.0,50.0,85.7,15.0,10.0,2.0,1.0,2.0,6.0,31.0,12.0,20.0,1.0,2.0,6.0,7.0,home,2022-01-03,2021,3059318,JoelEmbiid,phi
0,BKN,W110-102,32.0,47.8,60.0,75.0,7.0,1.0,1.0,3.0,1.0,2.0,34.0,11.0,23.0,3.0,5.0,9.0,12.0,away,2021-12-30,2021,3059318,JoelEmbiid,phi
1,TOR,W114-109,34.0,68.8,66.7,85.7,11.0,4.0,1.0,1.0,2.0,2.0,36.0,11.0,16.0,2.0,3.0,12.0,14.0,away,2021-12-28,2021,3059318,JoelEmbiid,phi
2,WSH,W117-96,31.0,70.6,40.0,90.9,13.0,1.0,2.0,1.0,1.0,1.0,36.0,12.0,17.0,2.0,5.0,10.0,11.0,away,2021-12-26,2021,3059318,JoelEmbiid,phi
3,ATL,L98-96,36.0,35.3,100.0,90.0,10.0,2.0,2.0,1.0,1.0,2.0,23.0,6.0,17.0,2.0,2.0,9.0,10.0,home,2021-12-23,2021,3059318,JoelEmbiid,phi
4,BOS,W108-103,40.0,51.9,20.0,85.7,10.0,5.0,4.0,2.0,3.0,5.0,41.0,14.0,27.0,1.0,5.0,12.0,14.0,away,2021-12-20,2021,3059318,JoelEmbiid,phi
